exemplar,badminton,ballet,baseball,basketball,billiards,boxing,chess,cycling,fencing,golfing,gymnastics,handball,horseback riding,ice hockey,judo,long jump,rugby,running,sailing,shot-put,skiing,soccer,sport fishing,squash,surfing,swimming,table tennis,tennis,volleyball,walking
rugby,0.23666666666666666,0.18,0.6033333333333333,0.42000000000000004,0.18333333333333332,0.58,0.18333333333333332,0.24333333333333332,0.3,0.2066666666666667,0.23666666666666666,0.4966666666666667,0.21000000000000002,0.48,0.45,0.31333333333333335,1.0,0.48,0.24,0.39,0.26666666666666666,0.6033333333333333,0.15,0.32666666666666666,0.23666666666666666,0.26,0.22999999999999998,0.36,0.41,0.25
running,0.33333333333333337,0.23333333333333334,0.4333333333333333,0.43,0.12666666666666665,0.32666666666666666,0.16,0.4166666666666667,0.2866666666666667,0.19666666666666666,0.3566666666666667,0.33333333333333337,0.38666666666666666,0.31,0.2866666666666667,0.5366666666666666,0.48,1.0,0.24666666666666667,0.3433333333333333,0.32,0.5266666666666666,0.18666666666666668,0.39666666666666667,0.30333333333333334,0.33333333333333337,0.2633333333333333,0.33333333333333337,0.3,0.63
sailing,0.2033333333333333,0.21333333333333332,0.22666666666666666,0.21000000000000002,0.18333333333333332,0.17333333333333334,0.2,0.22333333333333333,0.29,0.29333333333333333,0.21000000000000002,0.22333333333333333,0.2966666666666667,0.22999999999999998,0.24,0.19,0.24,0.24666666666666667,1.0,0.19,0.33999999999999997,0.19,0.45,0.25,0.79,0.4766666666666667,0.19333333333333333,0.2866666666666667,0.19666666666666666,0.30333333333333334
shot-put,0.33333333333333337,0.16999999999999998,0.4666666666666667,0.4066666666666666,0.38666666666666666,0.36666666666666664,0.13,0.19,0.26,0.33333333333333337,0.24333333333333332,0.4,0.21000000000000002,0.24,0.24666666666666667,0.39,0.39,0.3433333333333333,0.19,1.0,0.19666666666666666,0.32999999999999996,0.17333333333333334,0.31333333333333335,0.21333333333333332,0.2066666666666667,0.2866666666666667,0.3466666666666667,0.31333333333333335,0.2533333333333333
skiing,0.21333333333333332,0.22999999999999998,0.18666666666666668,0.2066666666666667,0.17666666666666667,0.21666666666666665,0.14666666666666667,0.2866666666666667,0.2066666666666667,0.19666666666666666,0.29333333333333333,0.22999999999999998,0.2866666666666667,0.45666666666666667,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.32,0.33999999999999997,0.19666666666666666,1.0,0.23666666666666666,0.14666666666666667,0.23333333333333334,0.4666666666666667,0.2833333333333333,0.19333333333333333,0.2833333333333333,0.22333333333333333,0.32999999999999996
soccer,0.31,0.21000000000000002,0.4533333333333333,0.5,0.2633333333333333,0.31,0.19666666666666666,0.2833333333333333,0.21333333333333332,0.2866666666666667,0.26,0.5933333333333334,0.23666666666666666,0.4066666666666666,0.2833333333333333,0.4,0.6033333333333333,0.5266666666666666,0.19,0.32999999999999996,0.23666666666666666,1.0,0.16999999999999998,0.3,0.22999999999999998,0.22000000000000003,0.23666666666666666,0.32666666666666666,0.42000000000000004,0.38666666666666666
sport fishing,0.19333333333333333,0.22666666666666666,0.14333333333333334,0.13,0.3066666666666667,0.2,0.2833333333333333,0.22999999999999998,0.22999999999999998,0.27,0.17666666666666667,0.15333333333333335,0.2033333333333333,0.18333333333333332,0.18333333333333332,0.22333333333333333,0.15,0.18666666666666668,0.45,0.17333333333333334,0.14666666666666667,0.16999999999999998,1.0,0.18666666666666668,0.31666666666666665,0.3433333333333333,0.2066666666666667,0.18,0.16666666666666669,0.42000000000000004
squash,0.62,0.18333333333333332,0.48666666666666664,0.36333333333333334,0.2566666666666667,0.31666666666666665,0.18666666666666668,0.2066666666666667,0.32666666666666666,0.4033333333333333,0.2966666666666667,0.4033333333333333,0.22333333333333333,0.35,0.31,0.3433333333333333,0.32666666666666666,0.39666666666666667,0.25,0.31333333333333335,0.23333333333333334,0.3,0.18666666666666668,1.0,0.21333333333333332,0.22666666666666666,0.5766666666666667,0.7466666666666667,0.36666666666666664,0.3433333333333333
surfing,0.26,0.25,0.22666666666666666,0.27,0.22666666666666666,0.22333333333333333,0.14333333333333334,0.19666666666666666,0.26666666666666666,0.23666666666666666,0.27,0.26666666666666666,0.21333333333333332,0.27,0.22000000000000003,0.2566666666666667,0.23666666666666666,0.30333333333333334,0.79,0.21333333333333332,0.4666666666666667,0.22999999999999998,0.31666666666666665,0.21333333333333332,1.0,0.4666666666666667,0.22000000000000003,0.2033333333333333,0.22333333333333333,0.2733333333333333
swimming,0.22999999999999998,0.3066666666666667,0.18666666666666668,0.21333333333333332,0.22333333333333333,0.2066666666666667,0.16999999999999998,0.2733333333333333,0.22000000000000003,0.2066666666666667,0.39,0.27,0.22333333333333333,0.24333333333333332,0.18,0.22999999999999998,0.26,0.33333333333333337,0.4766666666666667,0.2066666666666667,0.2833333333333333,0.22000000000000003,0.3433333333333333,0.22666666666666666,0.4666666666666667,1.0,0.19,0.24,0.23666666666666666,0.32666666666666666
table tennis,0.5966666666666667,0.24666666666666667,0.24,0.23333333333333334,0.38333333333333336,0.2833333333333333,0.2733333333333333,0.2,0.2966666666666667,0.3566666666666667,0.22000000000000003,0.31666666666666665,0.19333333333333333,0.25,0.25,0.24,0.22999999999999998,0.2633333333333333,0.19333333333333333,0.2866666666666667,0.19333333333333333,0.23666666666666666,0.2066666666666667,0.5766666666666667,0.22000000000000003,0.19,1.0,0.7366666666666666,0.31333333333333335,0.2966666666666667
tennis,0.7,0.24333333333333332,0.42000000000000004,0.33333333333333337,0.24333333333333332,0.31333333333333335,0.22999999999999998,0.2566666666666667,0.33999999999999997,0.39,0.27999999999999997,0.38,0.23333333333333334,0.30333333333333334,0.31,0.31333333333333335,0.36,0.33333333333333337,0.2866666666666667,0.3466666666666667,0.2833333333333333,0.32666666666666666,0.18,0.7466666666666667,0.2033333333333333,0.24,0.7366666666666666,1.0,0.43666666666666665,0.27666666666666667
volleyball,0.5,0.25,0.4166666666666667,0.5166666666666667,0.19666666666666666,0.2833333333333333,0.17333333333333334,0.2633333333333333,0.27,0.24,0.29333333333333333,0.6466666666666667,0.18333333333333332,0.32999999999999996,0.25,0.23333333333333334,0.41,0.3,0.19666666666666666,0.31333333333333335,0.22333333333333333,0.42000000000000004,0.16666666666666669,0.36666666666666664,0.22333333333333333,0.23666666666666666,0.31333333333333335,0.43666666666666665,1.0,0.23333333333333334
walking,0.24,0.3,0.21333333333333332,0.29,0.31333333333333335,0.2566666666666667,0.3466666666666667,0.36666666666666664,0.2533333333333333,0.4333333333333333,0.36,0.2833333333333333,0.31666666666666665,0.21666666666666665,0.23666666666666666,0.4066666666666666,0.25,0.63,0.30333333333333334,0.2533333333333333,0.32999999999999996,0.38666666666666666,0.42000000000000004,0.3433333333333333,0.2733333333333333,0.32666666666666666,0.2966666666666667,0.27666666666666667,0.23333333333333334,1.0
