exemplar,ant,bee,beetle,bumblebee,butterfly,caterpillar,centipede,cockchafer,cockroach,cricket,dragonfly,earwig,flee,fly,fruit fly,grasshopper,horsefly,ladybug,leech,louse,mosquito,moth,spider,wasp,wood louse,worm
dragonfly,0.37666666666666665,0.5533333333333333,0.36666666666666664,0.5700000000000001,0.5933333333333334,0.4,0.42000000000000004,0.44666666666666666,0.37,0.44000000000000006,1.0,0.44333333333333336,0.45666666666666667,0.6433333333333333,0.5,0.5700000000000001,0.58,0.49000000000000005,0.43666666666666665,0.3433333333333333,0.7366666666666666,0.6033333333333333,0.5333333333333333,0.6,0.38666666666666666,0.37
earwig,0.5533333333333333,0.4,0.4966666666666667,0.31,0.3933333333333333,0.5066666666666666,0.6066666666666667,0.4833333333333333,0.53,0.44333333333333336,0.44333333333333336,1.0,0.4066666666666666,0.4633333333333334,0.4333333333333333,0.4633333333333334,0.47000000000000003,0.36,0.58,0.44333333333333336,0.35,0.4066666666666666,0.44000000000000006,0.42666666666666664,0.6333333333333333,0.5933333333333334
flee,0.44666666666666666,0.5033333333333333,0.35,0.37333333333333335,0.36666666666666664,0.36333333333333334,0.37666666666666665,0.4033333333333333,0.42666666666666664,0.4766666666666667,0.45666666666666667,0.4066666666666666,1.0,0.49333333333333335,0.62,0.45999999999999996,0.49000000000000005,0.43666666666666665,0.5666666666666667,0.8433333333333334,0.5966666666666667,0.4333333333333333,0.4333333333333333,0.4166666666666667,0.4633333333333334,0.32333333333333336
fly,0.4666666666666667,0.6633333333333333,0.45,0.7066666666666667,0.6166666666666667,0.38666666666666666,0.3566666666666667,0.4533333333333333,0.43,0.4766666666666667,0.6433333333333333,0.4633333333333334,0.49333333333333335,1.0,0.8266666666666668,0.4633333333333334,0.7166666666666667,0.5166666666666667,0.45,0.4033333333333333,0.7166666666666667,0.64,0.39,0.7033333333333334,0.42000000000000004,0.32
fruit fly,0.4166666666666667,0.5533333333333333,0.42666666666666664,0.6066666666666667,0.5466666666666666,0.36666666666666664,0.39666666666666667,0.44000000000000006,0.4766666666666667,0.41,0.5,0.4333333333333333,0.62,0.8266666666666668,1.0,0.37,0.6433333333333333,0.4666666666666667,0.41,0.52,0.6966666666666667,0.5599999999999999,0.4333333333333333,0.5133333333333334,0.42333333333333334,0.32999999999999996
grasshopper,0.37,0.38,0.5066666666666666,0.37666666666666665,0.5166666666666667,0.4066666666666666,0.4966666666666667,0.4333333333333333,0.4633333333333334,0.71,0.5700000000000001,0.4633333333333334,0.45999999999999996,0.4633333333333334,0.37,1.0,0.45999999999999996,0.44666666666666666,0.37666666666666665,0.4666666666666667,0.49000000000000005,0.44333333333333336,0.53,0.4033333333333333,0.41,0.31333333333333335
horsefly,0.38666666666666666,0.5900000000000001,0.42333333333333334,0.65,0.47333333333333333,0.38666666666666666,0.44000000000000006,0.44666666666666666,0.4766666666666667,0.44000000000000006,0.58,0.47000000000000003,0.49000000000000005,0.7166666666666667,0.6433333333333333,0.45999999999999996,1.0,0.43,0.63,0.42333333333333334,0.6666666666666667,0.5533333333333333,0.38333333333333336,0.6433333333333333,0.4966666666666667,0.36
ladybug,0.4066666666666666,0.49333333333333335,0.6733333333333333,0.49000000000000005,0.5133333333333334,0.4633333333333334,0.4833333333333333,0.6133333333333334,0.44000000000000006,0.5233333333333333,0.49000000000000005,0.36,0.43666666666666665,0.5166666666666667,0.4666666666666667,0.44666666666666666,0.43,1.0,0.37333333333333335,0.4033333333333333,0.4033333333333333,0.47000000000000003,0.42000000000000004,0.42666666666666664,0.4666666666666667,0.30333333333333334
leech,0.39,0.3823529411764706,0.45666666666666667,0.37,0.3066666666666667,0.5,0.5366666666666666,0.3933333333333333,0.48666666666666664,0.42666666666666664,0.43666666666666665,0.58,0.5666666666666667,0.45,0.41,0.37666666666666665,0.63,0.37333333333333335,1.0,0.5700000000000001,0.61,0.4833333333333333,0.43666666666666665,0.44000000000000006,0.54,0.5633333333333334
louse,0.44333333333333336,0.39666666666666667,0.32999999999999996,0.36666666666666664,0.35,0.37,0.42666666666666664,0.3433333333333333,0.43666666666666665,0.37666666666666665,0.3433333333333333,0.44333333333333336,0.8433333333333334,0.4033333333333333,0.52,0.4666666666666667,0.42333333333333334,0.4033333333333333,0.5700000000000001,1.0,0.47333333333333333,0.42333333333333334,0.4066666666666666,0.39666666666666667,0.5166666666666667,0.29
mosquito,0.45999999999999996,0.6233333333333333,0.36666666666666664,0.5700000000000001,0.49000000000000005,0.3933333333333333,0.39,0.4333333333333333,0.4033333333333333,0.39666666666666667,0.7366666666666666,0.35,0.5966666666666667,0.7166666666666667,0.6966666666666667,0.49000000000000005,0.6666666666666667,0.4033333333333333,0.61,0.47333333333333333,1.0,0.65,0.55,0.6066666666666667,0.43,0.31
moth,0.38,0.5366666666666666,0.4333333333333333,0.52,0.79,0.44333333333333336,0.32666666666666666,0.45666666666666667,0.38666666666666666,0.4333333333333333,0.6033333333333333,0.4066666666666666,0.4333333333333333,0.64,0.5599999999999999,0.44333333333333336,0.5533333333333333,0.47000000000000003,0.4833333333333333,0.42333333333333334,0.65,1.0,0.4033333333333333,0.51,0.48666666666666664,0.3433333333333333
spider,0.4066666666666666,0.3933333333333333,0.47333333333333333,0.39,0.3933333333333333,0.44000000000000006,0.44000000000000006,0.41,0.44000000000000006,0.4166666666666667,0.5333333333333333,0.44000000000000006,0.4333333333333333,0.39,0.4333333333333333,0.53,0.38333333333333336,0.42000000000000004,0.43666666666666665,0.4066666666666666,0.55,0.4033333333333333,1.0,0.43666666666666665,0.5066666666666666,0.32333333333333336
wasp,0.4133333333333334,0.8566666666666667,0.42000000000000004,0.8300000000000001,0.5166666666666667,0.4166666666666667,0.4033333333333333,0.4066666666666666,0.38333333333333336,0.42666666666666664,0.6,0.42666666666666664,0.4166666666666667,0.7033333333333334,0.5133333333333334,0.4033333333333333,0.6433333333333333,0.42666666666666664,0.44000000000000006,0.39666666666666667,0.6066666666666667,0.51,0.43666666666666665,1.0,0.3566666666666667,0.32999999999999996
wood louse,0.5066666666666666,0.38,0.5266666666666666,0.3566666666666667,0.38,0.42333333333333334,0.6,0.5033333333333333,0.61,0.48,0.38666666666666666,0.6333333333333333,0.4633333333333334,0.42000000000000004,0.42333333333333334,0.41,0.4966666666666667,0.4666666666666667,0.54,0.5166666666666667,0.43,0.48666666666666664,0.5066666666666666,0.3566666666666667,1.0,0.45999999999999996
worm,0.43666666666666665,0.35,0.38333333333333336,0.32999999999999996,0.39,0.7,0.6133333333333334,0.32,0.41,0.36,0.37,0.5933333333333334,0.32333333333333336,0.32,0.32999999999999996,0.31333333333333335,0.36,0.30333333333333334,0.5633333333333334,0.29,0.31,0.3433333333333333,0.32333333333333336,0.32999999999999996,0.45999999999999996,1.0
